times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

053.715  000.139  000.139: sourcing /usr/share/nvim/runtime/autoload/remote/host.vim
054.085  000.107  000.107: sourcing /usr/share/nvim/runtime/autoload/remote/define.vim
054.841  002.659  002.413: sourcing /home/chris/.local/share/nvim/rplugin.vim
054.846  002.761  000.102: sourcing /usr/share/nvim/runtime/plugin/rplugin.vim
054.940  000.078  000.078: sourcing /usr/share/nvim/runtime/plugin/shada.vim
054.974  000.019  000.019: sourcing /usr/share/nvim/runtime/plugin/spellfile.vim
055.099  000.115  000.115: sourcing /usr/share/nvim/runtime/plugin/tarPlugin.vim
055.177  000.062  000.062: sourcing /usr/share/nvim/runtime/plugin/tohtml.vim
055.202  000.013  000.013: sourcing /usr/share/nvim/runtime/plugin/tutor.vim
055.358  000.145  000.145: sourcing /usr/share/nvim/runtime/plugin/zipPlugin.vim
055.926  000.516  000.516: sourcing /usr/share/nvim/runtime/pack/dist/opt/termdebug/plugin/termdebug.vim
056.452  000.449  000.449: sourcing /usr/share/vim/vimfiles/plugin/fzf.vim
056.553  000.076  000.076: sourcing /usr/share/vim/vimfiles/plugin/redact_pass.vim
056.961  000.392  000.392: sourcing /usr/share/vim/vimfiles/plugin/skim.vim
060.163  001.283  001.283: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/sourcery/colors/sourcery.vim
060.582  003.569  002.286: sourcing /home/chris/.config/nvim/plugin/packer_compiled.lua
060.784  002.054: loading rtp plugins
061.223  000.022  000.022: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/BetterLua.vim/plugin/BetterLua.vim
061.459  000.063  000.063: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/harpoon/plugin/mark.vim
061.791  000.172  000.172: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/markdown-preview.nvim/plugin/mkdp.vim
061.987  000.074  000.074: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/my_vim_utils/plugin/auto_save_view.vim
062.043  000.032  000.032: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/my_vim_utils/plugin/clear_whitespace.vim
062.087  000.027  000.027: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/my_vim_utils/plugin/ctags_utils.vim
062.266  000.072  000.072: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nlua.nvim/plugin/nlua.vim
062.902  000.515  000.515: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
062.986  000.024  000.024: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-colorizer.lua/plugin/colorizer.vim
063.124  000.054  000.054: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.vim
063.232  000.038  000.038: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-luapad/plugin/luapad.vim
063.735  000.440  000.440: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.vim
064.178  000.357  000.357: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter-textobjects/plugin/nvim-treesitter-textobjects.vim
064.281  000.027  000.027: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
064.356  000.010  000.010: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/orgmode.nvim/plugin/orgmode.vim
064.552  000.085  000.085: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/playground/plugin/nvim-treesitter-playground.vim
064.649  000.024  000.024: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
064.815  000.044  000.044: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/rust.vim/plugin/cargo.vim
064.857  000.028  000.028: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/rust.vim/plugin/rust.vim
065.075  000.128  000.128: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.vim
065.267  000.107  000.107: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/undotree/plugin/undotree.vim
065.803  000.472  000.472: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-abolish/plugin/abolish.vim
065.991  000.112  000.112: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-commentary/plugin/commentary.vim
066.161  000.100  000.100: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-easy-align/plugin/easy_align.vim
066.454  000.218  000.218: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-endwise/plugin/endwise.vim
067.474  000.947  000.947: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-fugitive/plugin/fugitive.vim
067.782  000.142  000.142: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-rsi/plugin/rsi.vim
068.140  000.288  000.288: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-surround/plugin/surround.vim
073.615  005.383  005.383: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-unimpaired/plugin/unimpaired.vim
074.099  000.402  000.402: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-vsnip/plugin/vsnip.vim
074.235  000.062  000.062: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-vsnip-integ/plugin/vsnip_integ.vim
074.527  000.046  000.046: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wiki.vim/autoload/wiki/init.vim
074.811  000.108  000.108: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wiki.vim/autoload/wiki/u.vim
075.537  000.310  000.310: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wiki.vim/autoload/wiki/tags.vim
075.832  000.042  000.042: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wiki.vim/autoload/wiki/jobs.vim
076.169  000.172  000.172: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wiki.vim/autoload/wiki/cache.vim
076.667  002.365  001.688: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wiki.vim/plugin/wiki.vim
076.786  003.169: loading packages
076.937  000.062  000.062: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/cmp-vsnip/after/plugin/cmp_vsnip.vim
077.266  000.032  000.032: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-vsnip-integ/autoload/vsnip_integ/integration.vim
077.565  000.091  000.091: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-vsnip-integ/autoload/vsnip_integ/detection.vim
078.463  001.429  001.305: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-vsnip-integ/after/plugin/vsnip_integ.vim
090.183  011.672  011.672: sourcing /home/chris/.config/nvim/after/plugin/abolish.vim
090.384  000.127  000.127: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
090.583  000.148  000.148: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
090.702  000.480: loading after plugins
090.713  000.011: inits 3
093.148  002.435: reading ShaDa
098.515  000.116  000.116: sourcing /usr/share/nvim/runtime/ftplugin/lua.vim
098.988  000.237  000.237: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nlua.nvim/after/ftplugin/lua.vim
099.161  000.012  000.012: sourcing /home/chris/.config/nvim/after/ftplugin/lua.vim
100.503  000.055  000.055: sourcing /usr/share/nvim/runtime/indent/lua.vim
101.529  000.728  000.728: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/BetterLua.vim/syntax/lua.vim
101.951  000.012  000.012: sourcing /usr/share/nvim/runtime/syntax/lua.vim
131.149  000.658  000.658: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/BetterLua.vim/syntax/lua.vim
131.569  000.009  000.009: sourcing /usr/share/nvim/runtime/syntax/lua.vim
143.140  000.169  000.169: sourcing /home/chris/.local/share/nvim/view//~=+.dots=+nvim_lua_all=+.config=+nvim=+init.lua=
143.147  048.003: opening buffers
143.232  000.085: BufEnter autocommands
143.234  000.002: editing files in windows
143.337  000.104: VimEnter autocommands
143.340  000.002: UIEnter autocommands
143.340  000.001: before starting main loop
179.792  036.452: first screen update
179.797  000.005: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.007  000.007: --- NVIM STARTING ---
000.214  000.207: locale set
000.437  000.222: inits 1
000.445  000.008: window checked
002.667  002.222: parsing arguments
002.703  000.036: expanding arguments
002.717  000.015: inits 2
003.051  000.333: init highlight
003.052  000.001: waiting for UI
003.515  000.464: done waiting for UI
003.525  000.010: init screen for UI
003.540  000.015: init default mappings
003.589  000.049: init default autocommands
003.624  000.008  000.008: sourcing /usr/share/nvim/archlinux.vim
003.626  000.023  000.014: sourcing /etc/xdg/nvim/sysinit.vim
015.636  000.093  000.093: sourcing /home/chris/.local/share/nvim/site/pack/packer/opt/vim-dirvish/plugin/dirvish.vim
022.351  001.374  001.374: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/sourcery/colors/sourcery.vim
030.408  000.426  000.426: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder.vim
030.706  000.104  000.104: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/highlighter.vim
030.966  000.026  000.026: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/renderer/component/popupmenu_scrollbar.vim
031.299  000.098  000.098: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/renderer/popupmenu_border_theme.vim
031.643  000.025  000.025: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/setup.vim
031.885  000.044  000.044: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/options.vim
032.322  000.043  000.043: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/renderer/component/wildmenu_spinner.vim
032.554  000.029  000.029: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/renderer/component/spinner.vim
032.817  000.024  000.024: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/renderer/component/wildmenu_index.vim
033.097  000.059  000.059: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/renderer/wildmenu_float_or_popup.vim
033.470  000.160  000.160: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/renderer/wildmenu.vim
033.798  000.127  000.127: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/render.vim
034.039  000.035  000.035: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/cache.vim
034.422  000.108  000.108: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/highlight.vim
036.332  000.089  000.089: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/renderer/nvim_api.vim
036.908  000.269  000.269: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/renderer/popupmenu.vim
043.144  000.056  000.056: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/renderer/mux.vim
043.282  013.461  011.740: sourcing /home/chris/.config/nvim/wilder_config.vim
043.289  039.651  024.724: sourcing /home/chris/.config/nvim/init.lua
043.294  000.031: sourcing vimrc file(s)
048.523  000.042  000.042: sourcing /home/chris/.config/nvim/ftdetect/justfile.vim
048.656  000.062  000.062: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/i3config.vim/ftdetect/i3config.vim
048.942  000.021  000.021: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/elixir.vim
048.960  000.008  000.008: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/fennel.vim
048.979  000.010  000.010: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/fish.vim
048.999  000.012  000.012: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/fusion.vim
049.047  000.016  000.016: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/gdresource.vim
049.064  000.007  000.007: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/gdscript.vim
049.083  000.011  000.011: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/glimmer.vim
049.114  000.021  000.021: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/glsl.vim
049.131  000.008  000.008: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/gomod.vim
049.151  000.013  000.013: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/graphql.vim
049.173  000.014  000.014: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/hcl.vim
049.190  000.007  000.007: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/heex.vim
049.205  000.007  000.007: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/hjson.vim
049.223  000.009  000.009: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/json5.vim
049.241  000.009  000.009: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/julia.vim
049.268  000.011  000.011: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/ledger.vim
049.286  000.008  000.008: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/nix.vim
049.301  000.007  000.007: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/prisma.vim
049.317  000.007  000.007: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/pug.vim
049.336  000.010  000.010: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/ql.vim
049.360  000.014  000.014: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/query.vim
049.377  000.008  000.008: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/surface.vim
049.395  000.011  000.011: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/teal.vim
049.412  000.007  000.007: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/tlaplus.vim
049.428  000.007  000.007: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/yang.vim
049.445  000.009  000.009: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/ftdetect/zig.vim
049.507  000.008  000.008: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/orgmode.nvim/ftdetect/org.vim
049.524  000.008  000.008: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/orgmode.nvim/ftdetect/org_archive.vim
049.569  000.008  000.008: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/pest.vim/ftdetect/pest.vim
049.626  000.008  000.008: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/ron.vim/ftdetect/ron.vim
049.678  000.026  000.026: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/rust.vim/ftdetect/rust.vim
049.766  000.020  000.020: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/typescript-vim/ftdetect/typescript.vim
049.839  000.009  000.009: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-fugitive/ftdetect/fugitive.vim
050.014  000.144  000.144: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-glsl/ftdetect/glsl.vim
050.060  000.010  000.010: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-javascript/ftdetect/flow.vim
050.089  000.021  000.021: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-javascript/ftdetect/javascript.vim
050.219  000.102  000.102: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-jsonc/ftdetect/jsonc.vim
050.309  000.036  000.036: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-markdown/ftdetect/markdown.vim
050.386  000.025  000.025: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-toml/ftdetect/toml.vim
050.540  000.009  000.009: sourcing /usr/share/vim/vimfiles/ftdetect/PKGBUILD.vim
050.575  000.027  000.027: sourcing /usr/share/vim/vimfiles/ftdetect/espeakfiletype.vim
050.600  000.017  000.017: sourcing /usr/share/vim/vimfiles/ftdetect/meson.vim
051.034  007.578  006.725: sourcing /usr/share/nvim/runtime/filetype.vim
051.252  000.024  000.024: sourcing /usr/share/nvim/runtime/ftplugin.vim
051.459  000.020  000.020: sourcing /usr/share/nvim/runtime/indent.vim
051.742  000.056  000.056: sourcing /usr/share/nvim/runtime/syntax/synload.vim
051.811  000.302  000.246: sourcing /usr/share/nvim/runtime/syntax/syntax.vim
052.548  000.010  000.010: sourcing /home/chris/.local/share/nvim/site/pack/packer/opt/vim-dirvish/plugin/dirvish.vim
052.863  000.160  000.160: sourcing /usr/share/nvim/runtime/plugin/gzip.vim
052.880  000.007  000.007: sourcing /usr/share/nvim/runtime/plugin/health.vim
052.944  000.056  000.056: sourcing /usr/share/nvim/runtime/plugin/man.vim
053.275  000.157  000.157: sourcing /usr/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
053.336  000.383  000.227: sourcing /usr/share/nvim/runtime/plugin/matchit.vim
053.454  000.109  000.109: sourcing /usr/share/nvim/runtime/plugin/matchparen.vim
053.782  000.320  000.320: sourcing /usr/share/nvim/runtime/plugin/netrwPlugin.vim
055.463  000.139  000.139: sourcing /usr/share/nvim/runtime/autoload/remote/host.vim
055.848  000.110  000.110: sourcing /usr/share/nvim/runtime/autoload/remote/define.vim
056.605  002.711  002.462: sourcing /home/chris/.local/share/nvim/rplugin.vim
056.609  002.808  000.097: sourcing /usr/share/nvim/runtime/plugin/rplugin.vim
056.704  000.077  000.077: sourcing /usr/share/nvim/runtime/plugin/shada.vim
056.736  000.018  000.018: sourcing /usr/share/nvim/runtime/plugin/spellfile.vim
056.861  000.115  000.115: sourcing /usr/share/nvim/runtime/plugin/tarPlugin.vim
056.941  000.063  000.063: sourcing /usr/share/nvim/runtime/plugin/tohtml.vim
056.966  000.013  000.013: sourcing /usr/share/nvim/runtime/plugin/tutor.vim
057.125  000.148  000.148: sourcing /usr/share/nvim/runtime/plugin/zipPlugin.vim
057.693  000.510  000.510: sourcing /usr/share/nvim/runtime/pack/dist/opt/termdebug/plugin/termdebug.vim
058.229  000.454  000.454: sourcing /usr/share/vim/vimfiles/plugin/fzf.vim
058.327  000.075  000.075: sourcing /usr/share/vim/vimfiles/plugin/redact_pass.vim
058.739  000.397  000.397: sourcing /usr/share/vim/vimfiles/plugin/skim.vim
062.172  001.285  001.285: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/sourcery/colors/sourcery.vim
062.586  003.787  002.502: sourcing /home/chris/.config/nvim/plugin/packer_compiled.lua
062.795  002.065: loading rtp plugins
063.220  000.020  000.020: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/BetterLua.vim/plugin/BetterLua.vim
063.396  000.044  000.044: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/harpoon/plugin/mark.vim
063.651  000.136  000.136: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/markdown-preview.nvim/plugin/mkdp.vim
063.818  000.069  000.069: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/my_vim_utils/plugin/auto_save_view.vim
063.854  000.021  000.021: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/my_vim_utils/plugin/clear_whitespace.vim
063.884  000.019  000.019: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/my_vim_utils/plugin/ctags_utils.vim
064.024  000.056  000.056: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nlua.nvim/plugin/nlua.vim
064.615  000.466  000.466: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
064.705  000.024  000.024: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-colorizer.lua/plugin/colorizer.vim
064.839  000.050  000.050: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.vim
064.945  000.037  000.037: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-luapad/plugin/luapad.vim
065.470  000.460  000.460: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.vim
066.015  000.450  000.450: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-treesitter-textobjects/plugin/nvim-treesitter-textobjects.vim
066.130  000.030  000.030: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
066.210  000.012  000.012: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/orgmode.nvim/plugin/orgmode.vim
066.537  000.228  000.228: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/playground/plugin/nvim-treesitter-playground.vim
066.644  000.026  000.026: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
066.832  000.061  000.061: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/rust.vim/plugin/cargo.vim
066.877  000.030  000.030: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/rust.vim/plugin/rust.vim
067.131  000.142  000.142: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.vim
067.338  000.115  000.115: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/undotree/plugin/undotree.vim
067.886  000.481  000.481: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-abolish/plugin/abolish.vim
068.110  000.145  000.145: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-commentary/plugin/commentary.vim
068.285  000.103  000.103: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-easy-align/plugin/easy_align.vim
068.570  000.217  000.217: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-endwise/plugin/endwise.vim
069.614  000.969  000.969: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-fugitive/plugin/fugitive.vim
069.925  000.146  000.146: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-rsi/plugin/rsi.vim
070.291  000.295  000.295: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-surround/plugin/surround.vim
075.684  005.300  005.300: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-unimpaired/plugin/unimpaired.vim
076.216  000.451  000.451: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-vsnip/plugin/vsnip.vim
076.354  000.062  000.062: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-vsnip-integ/plugin/vsnip_integ.vim
076.657  000.048  000.048: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wiki.vim/autoload/wiki/init.vim
076.954  000.122  000.122: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wiki.vim/autoload/wiki/u.vim
077.673  000.297  000.297: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wiki.vim/autoload/wiki/tags.vim
077.960  000.042  000.042: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wiki.vim/autoload/wiki/jobs.vim
078.285  000.164  000.164: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wiki.vim/autoload/wiki/cache.vim
078.824  002.399  001.725: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wiki.vim/plugin/wiki.vim
078.945  003.086: loading packages
079.195  000.158  000.158: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/cmp-vsnip/after/plugin/cmp_vsnip.vim
079.501  000.025  000.025: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-vsnip-integ/autoload/vsnip_integ/integration.vim
079.774  000.088  000.088: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-vsnip-integ/autoload/vsnip_integ/detection.vim
080.571  001.276  001.163: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/vim-vsnip-integ/after/plugin/vsnip_integ.vim
092.416  011.802  011.802: sourcing /home/chris/.config/nvim/after/plugin/abolish.vim
092.743  000.246  000.246: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
092.955  000.166  000.166: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
093.075  000.481: loading after plugins
093.085  000.010: inits 3
095.567  002.482: reading ShaDa
100.331  000.111  000.111: sourcing /usr/share/nvim/runtime/ftplugin/lua.vim
100.794  000.219  000.219: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/nlua.nvim/after/ftplugin/lua.vim
100.966  000.011  000.011: sourcing /home/chris/.config/nvim/after/ftplugin/lua.vim
102.296  000.054  000.054: sourcing /usr/share/nvim/runtime/indent/lua.vim
103.327  000.734  000.734: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/BetterLua.vim/syntax/lua.vim
103.746  000.012  000.012: sourcing /usr/share/nvim/runtime/syntax/lua.vim
131.876  000.654  000.654: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/BetterLua.vim/syntax/lua.vim
132.301  000.010  000.010: sourcing /usr/share/nvim/runtime/syntax/lua.vim
144.269  000.269  000.269: sourcing /home/chris/.local/share/nvim/view//~=+.dots=+nvim_lua_all=+.config=+nvim=+init.lua=
144.283  046.641: opening buffers
144.390  000.107: BufEnter autocommands
144.394  000.004: editing files in windows
147.287  002.893: VimEnter autocommands
147.292  000.005: UIEnter autocommands
147.293  000.002: before starting main loop
185.415  038.121: first screen update
185.420  000.005: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.006  000.006: --- NVIM STARTING ---
000.199  000.193: locale set
000.401  000.203: inits 1
000.407  000.006: window checked
002.512  002.105: parsing arguments
002.541  000.029: expanding arguments
002.558  000.017: inits 2
002.879  000.321: init highlight
002.880  000.001: waiting for UI
003.413  000.533: done waiting for UI
003.422  000.010: init screen for UI
003.435  000.013: init default mappings
003.483  000.048: init default autocommands
003.516  000.008  000.008: sourcing /usr/share/nvim/archlinux.vim
003.518  000.021  000.014: sourcing /etc/xdg/nvim/sysinit.vim
006.118  000.082  000.082: sourcing /home/chris/.local/share/nvim/site/pack/packer/opt/vim-dirvish/plugin/dirvish.vim
011.297  001.300  001.300: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/sourcery/colors/sourcery.vim
027.614  000.409  000.409: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder.vim
027.905  000.102  000.102: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/highlighter.vim
028.168  000.028  000.028: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/renderer/component/popupmenu_scrollbar.vim
028.582  000.159  000.159: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/renderer/popupmenu_border_theme.vim
028.984  000.025  000.025: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/setup.vim
029.226  000.036  000.036: sourcing /home/chris/.local/share/nvim/site/pack/packer/start/wilder.nvim/autoload/wilder/options.vim
